sessionID,sid,grade,dept,level,sem,enroll,iid
session2357,S32469,3.67,k,200,SP2002,25,inst459
session2212,S32196,3.67,i,100,SP2002,25,inst209
session2249,S31929,3.67,W,300,SP2002,25,inst337
session2212,S31647,3.67,i,100,SP2002,25,inst209
session2212,S32265,3,i,100,SP2002,25,inst209
session2212,S32061,3,i,100,SP2002,25,inst209
session2212,S32034,3,i,100,SP2002,25,inst209
session2212,S31191,3,i,100,SP2002,25,inst209
session2236,S31488,2.67,M,100,SP2002,25,inst264
session2236,S31896,3.33,M,100,SP2002,25,inst264
session2236,S31383,3.33,M,100,SP2002,25,inst264
session2236,S31332,3.33,M,100,SP2002,25,inst264
session2236,S31401,2,M,100,SP2002,25,inst264
session2236,S31329,2.33,M,100,SP2002,25,inst264
session2212,S32346,,i,100,SP2002,25,inst209
session2217,S32250,4,i,300,SP2002,26,inst209
session2159,S32226,4,C,100,SP2002,26,inst141
session2234,S32226,4,M,100,SP2002,26,inst263
session2001,S32142,4,d,100,SP2002,26,inst419
session2002,S32127,4,d,100,SP2002,26,inst411
session2001,S31947,4,d,100,SP2002,26,inst419
session2211,S31920,4,i,100,SP2002,26,inst423
session2211,S31785,4,i,100,SP2002,26,inst423
session2234,S31530,4,M,100,SP2002,26,inst263
session2159,S31425,4,C,100,SP2002,26,inst141
session2002,S32394,3.67,d,100,SP2002,26,inst411
session2234,S32388,3.67,M,100,SP2002,26,inst263
session2002,S32256,3.67,d,100,SP2002,26,inst411
session2001,S32247,3.67,d,100,SP2002,26,inst419
session2217,S31434,3.67,i,300,SP2002,26,inst209
session2159,S31368,3.67,C,100,SP2002,26,inst141
session2234,S32478,3,M,100,SP2002,26,inst263
session2234,S32235,3,M,100,SP2002,26,inst263
session2159,S31953,3,C,100,SP2002,26,inst141
session2159,S31935,3,C,100,SP2002,26,inst141
session2233,S31821,3,M,100,SP2002,26,inst263
session2233,S31794,3,M,100,SP2002,26,inst263
session2159,S31749,3,C,100,SP2002,26,inst141
session2233,S31680,3,M,100,SP2002,26,inst263
session2233,S31419,3,M,100,SP2002,26,inst263
session2002,S31326,3,d,100,SP2002,26,inst411
session2001,S32295,2.67,d,100,SP2002,26,inst419
session2001,S32193,2.67,d,100,SP2002,26,inst419
session2001,S31836,2.67,d,100,SP2002,26,inst419
session2211,S31719,2.67,i,100,SP2002,26,inst423
session2001,S31263,2.67,d,100,SP2002,26,inst419
session2217,S32247,3.33,i,300,SP2002,26,inst209
session2001,S31965,3.33,d,100,SP2002,26,inst419
session2002,S31530,3.33,d,100,SP2002,26,inst411
session2233,S32376,2,M,100,SP2002,26,inst263
session2234,S32337,2,M,100,SP2002,26,inst263
session2001,S32097,2,d,100,SP2002,26,inst419
session2002,S32046,2,d,100,SP2002,26,inst411
session2002,S31878,2,d,100,SP2002,26,inst411
session2233,S32178,1.67,M,100,SP2002,26,inst263
session2159,S32406,2.33,C,100,SP2002,26,inst141
session2159,S31932,2.33,C,100,SP2002,26,inst141
session2217,S31563,2.33,i,300,SP2002,26,inst209
session2001,S31389,2.33,d,100,SP2002,26,inst419
session2002,S31284,1,d,100,SP2002,26,inst411
session2001,S32271,1.33,d,100,SP2002,26,inst419
session2213,S32457,4,i,100,SP2002,27,inst209
session2363,S32340,4,D,600,SP2002,27,inst150
session1988,S32187,4,N,200,SP2002,27,inst280
session2198,S32118,4,k,100,SP2002,27,inst459
session2360,S31740,4,n,100,SP2002,27,inst504
session2360,S31716,4,n,100,SP2002,27,inst504
session2360,S31713,4,n,100,SP2002,27,inst504
session1988,S31671,4,N,200,SP2002,27,inst280
session2360,S31605,4,n,100,SP2002,27,inst504
session2289,S31527,4,F,100,SP2002,27,inst187
session2198,S31524,4,k,100,SP2002,27,inst459
session1988,S31413,4,N,200,SP2002,27,inst280
session2360,S31302,4,n,100,SP2002,27,inst504
session2213,S31260,4,i,100,SP2002,27,inst209
session2198,S32196,3.67,k,100,SP2002,27,inst459
session2198,S32073,3.67,k,100,SP2002,27,inst459
session2213,S31929,3.67,i,100,SP2002,27,inst209
session2213,S31509,3.67,i,100,SP2002,27,inst209
session2289,S32013,3,F,100,SP2002,27,inst187
session2289,S31992,3,F,100,SP2002,27,inst187
session2289,S31974,3,F,100,SP2002,27,inst187
session2168,S31644,3,D,200,SP2002,27,inst159
session1988,S31314,3,N,200,SP2002,27,inst280
session2289,S32265,2.67,F,100,SP2002,27,inst187
session2213,S31857,2.67,i,100,SP2002,27,inst209
session2168,S32025,3.33,D,200,SP2002,27,inst159
session2289,S31881,3.33,F,100,SP2002,27,inst187
session2168,S31707,3.33,D,200,SP2002,27,inst159
session2213,S31671,3.33,i,100,SP2002,27,inst209
session2213,S31503,3.33,i,100,SP2002,27,inst209
session2213,S31311,3.33,i,100,SP2002,27,inst209
session1988,S32460,2.33,N,200,SP2002,27,inst280
session2289,S32406,2.33,F,100,SP2002,27,inst187
session2331,S32445,4,m,200,SP2002,28,inst483
session2359,S32115,4,n,200,SP2002,28,inst136
session2359,S31962,4,n,200,SP2002,28,inst136
session2359,S31758,3.67,n,200,SP2002,28,inst136
session2359,S32316,3,n,200,SP2002,28,inst136
session2282,S32229,3,e,300,SP2002,28,inst429
session2359,S31596,3,n,200,SP2002,28,inst136
session2331,S31224,3,m,200,SP2002,28,inst483
session2282,S32106,2.67,e,300,SP2002,28,inst429
session2359,S31650,2.67,n,200,SP2002,28,inst136
session2282,S32211,3.33,e,300,SP2002,28,inst429
session2282,S31977,0.67,e,300,SP2002,28,inst429
session2331,S31200,1.33,m,200,SP2002,28,inst483
session2392,S32454,4,d,200,SP2002,29,inst411
session2172,S31368,4,F,100,SP2002,29,inst175
session2243,S32025,3.67,R,200,SP2002,29,inst330
session2175,S31599,3.67,S,100,SP2002,29,inst341
session2243,S31524,3.67,R,200,SP2002,29,inst330
session2392,S32340,3,d,200,SP2002,29,inst411
session2175,S32259,3,S,100,SP2002,29,inst341
session2175,S32229,3,S,100,SP2002,29,inst341
session2243,S31347,3,R,200,SP2002,29,inst330
session2243,S32220,3.33,R,200,SP2002,29,inst330
session2392,S31827,3.33,d,200,SP2002,29,inst411
session2172,S31302,3.33,F,100,SP2002,29,inst175
session2392,S31608,2,d,200,SP2002,29,inst411
session2007,S31782,4,d,100,SP2002,30,inst415
session2007,S31503,4,d,100,SP2002,30,inst415
session2007,S31422,4,d,100,SP2002,30,inst415
session2007,S32472,3.67,d,100,SP2002,30,inst415
session2007,S31974,3.67,d,100,SP2002,30,inst415
session2007,S31821,3.67,d,100,SP2002,30,inst415
session2007,S31611,3.67,d,100,SP2002,30,inst415
session2007,S31383,3.67,d,100,SP2002,30,inst415
session2007,S32442,2.33,d,100,SP2002,30,inst415
session2235,S32397,4,M,100,SP2002,31,inst264
session2235,S32289,4,M,100,SP2002,31,inst264
session2160,S32064,4,C,100,SP2002,31,inst140
session2160,S31980,4,C,100,SP2002,31,inst140
session2235,S31785,4,M,100,SP2002,31,inst264
session2160,S31653,4,C,100,SP2002,31,inst140
session2235,S31437,4,M,100,SP2002,31,inst264
session2160,S31245,4,C,100,SP2002,31,inst140
session1998,S31788,3.67,X,100,SP2002,31,inst387
session1998,S31716,3.67,X,100,SP2002,31,inst387
session1998,S31668,3.67,X,100,SP2002,31,inst387
session2160,S31572,3.67,C,100,SP2002,31,inst140
session1998,S31554,3.67,X,100,SP2002,31,inst387
session1998,S31323,3.67,X,100,SP2002,31,inst387
session2160,S31296,3.67,C,100,SP2002,31,inst140
session2235,S32247,3,M,100,SP2002,31,inst264
session2235,S32241,3,M,100,SP2002,31,inst264
session2235,S32196,3,M,100,SP2002,31,inst264
session2235,S32040,3,M,100,SP2002,31,inst264
session2235,S31860,3,M,100,SP2002,31,inst264
session2160,S31707,3,C,100,SP2002,31,inst140
session2160,S32382,2.67,C,100,SP2002,31,inst140
session1998,S31410,2.67,X,100,SP2002,31,inst387
session2160,S32283,3.33,C,100,SP2002,31,inst140
session1998,S32001,3.33,X,100,SP2002,31,inst387
session1998,S31899,3.33,X,100,SP2002,31,inst387
session1998,S31845,3.33,X,100,SP2002,31,inst387
session1998,S31515,3.33,X,100,SP2002,31,inst387
session2160,S31266,3.33,C,100,SP2002,31,inst140
session2235,S32475,2,M,100,SP2002,31,inst264
session2235,S31701,1.67,M,100,SP2002,31,inst264
session2235,S31662,2.33,M,100,SP2002,31,inst264
session2208,S32349,4,j,100,SP2002,32,inst455
session2208,S32307,4,j,100,SP2002,32,inst455
session2208,S31995,4,j,100,SP2002,32,inst455
session2006,S31971,4,d,100,SP2002,32,inst415
session2179,S31887,4,H,100,SP2002,32,inst207
session2006,S31866,4,d,100,SP2002,32,inst415
session2179,S31638,4,H,100,SP2002,32,inst207
session2006,S31551,4,d,100,SP2002,32,inst415
session2179,S31476,4,H,100,SP2002,32,inst207
session2173,S31440,4,F,100,SP2002,32,inst188
session2173,S32466,3.67,F,100,SP2002,32,inst188
session2285,S32301,3.67,p,200,SP2002,32,inst473
session2006,S31917,3.67,d,100,SP2002,32,inst415
session2285,S31884,3.67,p,200,SP2002,32,inst473
session2179,S31653,3.67,H,100,SP2002,32,inst207
session2006,S31332,3.67,d,100,SP2002,32,inst415
session2285,S32424,3,p,200,SP2002,32,inst473
session2173,S32367,3,F,100,SP2002,32,inst188
session2179,S32352,3,H,100,SP2002,32,inst207
session2173,S32280,3,F,100,SP2002,32,inst188
session2173,S32238,3,F,100,SP2002,32,inst188
session2173,S32169,3,F,100,SP2002,32,inst188
session2179,S32085,3,H,100,SP2002,32,inst207
session2006,S31992,3,d,100,SP2002,32,inst415
session2006,S31755,3,d,100,SP2002,32,inst415
session2173,S31656,3,F,100,SP2002,32,inst188
session2285,S31578,3,p,200,SP2002,32,inst473
session2179,S31548,3,H,100,SP2002,32,inst207
session2006,S31482,3,d,100,SP2002,32,inst415
session2173,S31866,3.33,F,100,SP2002,32,inst188
session2173,S31821,3.33,F,100,SP2002,32,inst188
session2173,S31809,3.33,F,100,SP2002,32,inst188
session2285,S31806,3.33,p,200,SP2002,32,inst473
session2006,S31488,3.33,d,100,SP2002,32,inst415
session2173,S31371,3.33,F,100,SP2002,32,inst188
session2173,S32103,2,F,100,SP2002,32,inst188
session2179,S31374,1.67,H,100,SP2002,32,inst207
session2173,S32190,2.33,F,100,SP2002,32,inst188
session2173,S31401,2.33,F,100,SP2002,32,inst188
session2225,S31884,4,J,100,SP2002,33,inst220
session2225,S31788,4,J,100,SP2002,33,inst220
session2174,S31476,4,F,100,SP2002,33,inst190
session2174,S32235,3.67,F,100,SP2002,33,inst190
session2014,S31827,3.67,K,200,SP2002,33,inst236
session2174,S31713,3.67,F,100,SP2002,33,inst190
session2225,S31695,3.67,J,100,SP2002,33,inst220
session2225,S31668,3.67,J,100,SP2002,33,inst220
session2174,S31584,3.67,F,100,SP2002,33,inst190
session2174,S32403,3,F,100,SP2002,33,inst190
session2225,S32049,3,J,100,SP2002,33,inst220
session2174,S31944,3,F,100,SP2002,33,inst190
session2225,S31344,3,J,100,SP2002,33,inst220
session2225,S32400,2.67,J,100,SP2002,33,inst220
session2174,S31848,2.67,F,100,SP2002,33,inst190
session2225,S31815,2.67,J,100,SP2002,33,inst220
session2225,S31683,2.67,J,100,SP2002,33,inst220
session2225,S31941,3.33,J,100,SP2002,33,inst220
session2174,S31392,3.33,F,100,SP2002,33,inst190
session2174,S32286,1.67,F,100,SP2002,33,inst190
session2225,S31977,1.67,J,100,SP2002,33,inst220
session2225,S31833,2.33,J,100,SP2002,33,inst220
session2242,S32043,4,R,100,SP2002,35,inst330
session2242,S31701,4,R,100,SP2002,35,inst330
session2242,S31872,3.67,R,100,SP2002,35,inst330
session2242,S31623,3.67,R,100,SP2002,35,inst330
session2242,S31557,3.33,R,100,SP2002,35,inst330
session2242,S31815,2,R,100,SP2002,35,inst330
session2192,S32343,4,m,100,SP2002,37,inst481
session2191,S31959,4,m,100,SP2002,37,inst481
session2191,S31944,4,m,100,SP2002,37,inst481
session2192,S31770,4,m,100,SP2002,37,inst481
session2192,S31656,4,m,100,SP2002,37,inst481
session2191,S31551,4,m,100,SP2002,37,inst481
session2191,S31425,4,m,100,SP2002,37,inst481
session2192,S32421,3.67,m,100,SP2002,37,inst481
session2192,S32223,3.67,m,100,SP2002,37,inst481
session2192,S31872,3.67,m,100,SP2002,37,inst481
session2192,S31809,3.67,m,100,SP2002,37,inst481
session2191,S31710,3.67,m,100,SP2002,37,inst481
session2191,S31635,3.67,m,100,SP2002,37,inst481
session2191,S31290,3.67,m,100,SP2002,37,inst481
session2192,S32295,3,m,100,SP2002,37,inst481
session2192,S32193,3,m,100,SP2002,37,inst481
session2191,S32088,3,m,100,SP2002,37,inst481
session2191,S32067,3,m,100,SP2002,37,inst481
session2192,S31926,3,m,100,SP2002,37,inst481
session2191,S31902,3,m,100,SP2002,37,inst481
session2191,S31827,3,m,100,SP2002,37,inst481
session2192,S31794,3,m,100,SP2002,37,inst481
session2191,S32400,2.67,m,100,SP2002,37,inst481
session2192,S32034,2.67,m,100,SP2002,37,inst481
session2192,S32334,3.33,m,100,SP2002,37,inst481
session2191,S31797,3.33,m,100,SP2002,37,inst481
session2192,S31536,3.33,m,100,SP2002,37,inst481
session2192,S31494,3.33,m,100,SP2002,37,inst481
session2191,S31269,3.33,m,100,SP2002,37,inst481
session2192,S32178,2.33,m,100,SP2002,37,inst481
session2192,S32124,1.33,m,100,SP2002,37,inst481
session1999,S31875,4,d,100,SP2002,38,inst129
session1999,S31248,4,d,100,SP2002,38,inst129
session1999,S32448,2.67,d,100,SP2002,38,inst129
session2319,S32334,3,G,100,SP2002,40,inst196
session2319,S32037,3,G,100,SP2002,40,inst196
session2319,S31812,3,G,100,SP2002,40,inst196
session2319,S31809,3,G,100,SP2002,40,inst196
session2319,S31617,3,G,100,SP2002,40,inst196
session2319,S31584,3,G,100,SP2002,40,inst196
session2319,S32367,3.33,G,100,SP2002,40,inst196
session2319,S32100,3.33,G,100,SP2002,40,inst196
session2319,S31389,3.33,G,100,SP2002,40,inst196
session2161,S32442,4,C,200,SP2002,46,inst143
session2161,S31869,4,C,200,SP2002,46,inst143
session2204,S31884,4,j,100,SP2002,55,inst447
session2204,S31677,4,j,100,SP2002,55,inst447
session2204,S31395,4,j,100,SP2002,55,inst447
session2204,S31296,4,j,100,SP2002,55,inst447
session2204,S32016,3.67,j,100,SP2002,55,inst447
session2204,S31890,3.67,j,100,SP2002,55,inst447
session2204,S31854,3.67,j,100,SP2002,55,inst447
session2204,S31800,3.67,j,100,SP2002,55,inst447
session2204,S31764,3.67,j,100,SP2002,55,inst447
session2204,S31710,3.67,j,100,SP2002,55,inst447
session2204,S31572,3.67,j,100,SP2002,55,inst447
session2204,S32193,3,j,100,SP2002,55,inst447
session2204,S31452,3,j,100,SP2002,55,inst447
session2204,S32424,2.67,j,100,SP2002,55,inst447
session2204,S32376,3.33,j,100,SP2002,55,inst447
session2204,S32106,2.33,j,100,SP2002,55,inst447
session2204,S31803,2.33,j,100,SP2002,55,inst447
session2204,S32283,,j,100,SP2002,55,inst447
session2205,S32304,4,j,100,SP2002,59,inst447
session2205,S32058,4,j,100,SP2002,59,inst447
session2205,S31575,4,j,100,SP2002,59,inst447
session2205,S31515,4,j,100,SP2002,59,inst447
session2205,S32181,3.67,j,100,SP2002,59,inst447
session2205,S32007,3.67,j,100,SP2002,59,inst447
session2205,S31752,3.67,j,100,SP2002,59,inst447
session2205,S32409,3,j,100,SP2002,59,inst447
session2205,S32385,3,j,100,SP2002,59,inst447
session2205,S32019,3,j,100,SP2002,59,inst447
session2205,S31893,3,j,100,SP2002,59,inst447
session2205,S31794,3,j,100,SP2002,59,inst447
session2205,S31629,3,j,100,SP2002,59,inst447
session2205,S31386,3,j,100,SP2002,59,inst447
session2205,S32451,3.33,j,100,SP2002,59,inst447
session2205,S32040,3.33,j,100,SP2002,59,inst447
session2205,S32001,3.33,j,100,SP2002,59,inst447
session2205,S31683,3.33,j,100,SP2002,59,inst447
session2206,S32280,4,j,100,SP2002,62,inst448
session2206,S31878,4,j,100,SP2002,62,inst448
session2206,S31779,4,j,100,SP2002,62,inst448
session2206,S32163,3.67,j,100,SP2002,62,inst448
session2206,S31731,3.67,j,100,SP2002,62,inst448
session2206,S31497,3.67,j,100,SP2002,62,inst448
session2206,S31449,3.67,j,100,SP2002,62,inst448
session2206,S31431,3.67,j,100,SP2002,62,inst448
session2206,S31410,3,j,100,SP2002,62,inst448
session2206,S31314,3,j,100,SP2002,62,inst448
session2206,S31671,2.67,j,100,SP2002,62,inst448
session2206,S31647,2.67,j,100,SP2002,62,inst448
session2206,S31482,2.67,j,100,SP2002,62,inst448
session2206,S31242,2.67,j,100,SP2002,62,inst448
session2206,S31533,3.33,j,100,SP2002,62,inst448
session2206,S32130,2.33,j,100,SP2002,62,inst448
session2193,S32469,3.67,m,100,SP2002,69,inst436
session2193,S32310,3.67,m,100,SP2002,69,inst436
session2193,S32184,3.67,m,100,SP2002,69,inst436
session2193,S31587,3.67,m,100,SP2002,69,inst436
session2193,S31512,3.67,m,100,SP2002,69,inst436
session2193,S31413,3.67,m,100,SP2002,69,inst436
session2193,S32430,3,m,100,SP2002,69,inst436
session2193,S32049,3,m,100,SP2002,69,inst436
session2193,S31776,3.33,m,100,SP2002,69,inst436
session2193,S31722,3.33,m,100,SP2002,69,inst436
session2194,S31458,4,m,100,SP2002,71,inst488
session2194,S32328,3.67,m,100,SP2002,71,inst488
session2194,S32301,3.67,m,100,SP2002,71,inst488
session2194,S32013,3,m,100,SP2002,71,inst488
session2194,S32154,2.67,m,100,SP2002,71,inst488
session2194,S31455,2.67,m,100,SP2002,71,inst488
session2194,S31353,2.67,m,100,SP2002,71,inst488
session2170,S32169,3.67,D,400,SP2002,85,inst150
session2170,S31389,3.67,D,400,SP2002,85,inst150
session2170,S32097,3,D,400,SP2002,85,inst150
session2170,S31482,3.33,D,400,SP2002,85,inst150
session2171,S32307,4,D,400,SP2002,105,inst150
session2171,S31971,4,D,400,SP2002,105,inst150
session2854,S32307,4,J,200,SP2003,10,inst219
session2852,S32166,4,L,300,SP2003,10,inst248
session2797,S31995,4,e,100,SP2003,10,inst427
session2674,S31875,4,W,300,SP2003,10,inst380
session2792,S31686,4,L,100,SP2003,10,inst253
session2799,S31485,4,e,200,SP2003,10,inst424
session2797,S31275,4,e,100,SP2003,10,inst427
session2797,S32361,3.67,e,100,SP2003,10,inst427
session2802,S32352,3.67,n,200,SP2003,10,inst500
session2799,S32202,3.67,e,200,SP2003,10,inst424
session2857,S32118,3.67,q,300,SP2003,10,inst359
session2847,S31881,3.67,F,400,SP2003,10,inst194
session2673,S31641,3.67,W,300,SP2003,10,inst380
session2685,S31473,3.67,Y,300,SP2003,10,inst394
session2673,S31398,3.67,W,300,SP2003,10,inst380
session2792,S31362,3.67,L,100,SP2003,10,inst253
session2638,S31479,,J,100,SP2003,10,inst219
session2685,S32352,3,Y,300,SP2003,10,inst394
session2854,S32166,3,J,200,SP2003,10,inst219
session2852,S31767,3,L,300,SP2003,10,inst248
session2753,S32337,2.67,o,100,SP2003,10,inst390
session2854,S32310,3.33,J,200,SP2003,10,inst219
session2797,S32202,3.33,e,100,SP2003,10,inst427
session2854,S31998,3.33,J,200,SP2003,10,inst219
session2663,S31758,3.33,S,200,SP2003,10,inst340
session2797,S31635,3.33,e,100,SP2003,10,inst427
session2706,S32445,4,m,200,SP2003,11,inst436
session2631,S32364,4,H,200,SP2003,11,inst208
session2824,S32364,4,H,300,SP2003,11,inst153
session2706,S32286,4,m,200,SP2003,11,inst436
session2703,S32052,4,K,200,SP2003,11,inst240
session2706,S31551,4,m,200,SP2003,11,inst436
session2737,S31509,4,q,200,SP2003,11,inst364
session2824,S31506,4,H,300,SP2003,11,inst153
session2824,S31506,4,H,300,SP2003,11,inst153
session2824,S31476,4,H,300,SP2003,11,inst153
session2730,S31257,4,t,100,SP2003,11,inst134
session2824,S32259,3.67,H,300,SP2003,11,inst153
session2824,S32259,3.67,H,300,SP2003,11,inst153
session2703,S31614,3.67,K,200,SP2003,11,inst240
session2706,S32154,3,m,200,SP2003,11,inst436
session2710,S31920,2.67,d,200,SP2003,11,inst423
session2783,S32391,,Q,200,SP2003,11,inst327
session2783,S31803,,Q,200,SP2003,11,inst327
session2824,S32364,4,D,300,SP2003,12,inst153
session2679,S32253,4,W,300,SP2003,12,inst370
session2745,S32142,4,q,300,SP2003,12,inst357
session2679,S32073,4,W,300,SP2003,12,inst370
session2664,S31599,4,S,300,SP2003,12,inst341
session2629,S31530,4,H,100,SP2003,12,inst207
session2824,S31506,4,D,300,SP2003,12,inst153
session2824,S31506,4,D,300,SP2003,12,inst153
session2824,S31476,4,D,300,SP2003,12,inst153
session2668,S31422,4,T,300,SP2003,12,inst346
session2745,S31290,4,q,300,SP2003,12,inst357
session2679,S31203,4,W,300,SP2003,12,inst370
session2824,S32259,3.67,D,300,SP2003,12,inst153
session2824,S32259,3.67,D,300,SP2003,12,inst153
session2745,S31737,3.67,q,300,SP2003,12,inst357
session2788,S31728,3.67,X,300,SP2003,12,inst315
session2815,S31653,3.67,O,300,SP2003,12,inst291
session2788,S31434,3.67,X,300,SP2003,12,inst315
session2698,S31404,3.67,d,300,SP2003,12,inst409
session2668,S31362,3.67,T,300,SP2003,12,inst346
