Name,ID,DaysSurvived,Status,Type,Price,AvgRate,NumRate,Category,Size,NumLang,AgeRate,SysRequirements
Drunk Mode _ Nightlife Safety App to Find Friends to Party with for Drinking Games and Parties Launch LLC 628228162,628228162,1,1,free,0,3.5,260,other,9.613977432,1,17+,med
Superimpose Pankaj Goswami 435913585,435913585,33,1,paid,0.99,4.5,2137,Photo & Video,9.544886589,3,04+,med
Emoji Drop Ruaridh Kilgour 1011817168,1011817168,1,1,free,0,4,158,Games,9.523072243,1,04+,med
Burger _ The Game Philipp Stollenmayer 1023218196,1023218196,6,1,free,0,4.5,695,Games,9.496781349,1,09+,med
Alabama Emoji Swyft Media Inc. 991738390,991738390,1,1,paid,0.99,2,6,Utilities,9.454298973,1,04+,high
Authentic Weather les Avignons 649202100,649202100,77,1,paid,0.99,3,298,other,9.383390427,1,12+,med
"GYRIK Neokrush, LLC. 982648852",982648852,3,1,free,0,3.5,869,Games,9.327874184,1,04+,med
FACEinHOLE• - Who do you want to be today? Lisbon Labs 320636131,320636131,32,1,paid,0.99,4,3920,Photo & Video,9.252998352,6,12+,low
Video Creator For Musical.ly & Feeds for Dubsmash Rita Najm Khattar 954372033,954372033,1,1,paid,1.99,3.5,1040,Entertainment,9.188054085,1,17+,med
Disney Moment Disney 977842702,977842702,7,1,paid,3.99,4.5,35,Entertainment,9.091259956,1,04+,high
"Melon Drop - Jerry Purpdrank's Arcade ASAB MOBILE, LLC 923423538",923423538,3,1,free,0,4.5,11205,Games,9.086296082,1,04+,med
Circulate. kumuva Digital Ltd 1005029208,1005029208,4,1,free,0,4.5,1314,Games,9.05098629,1,04+,med
Duet Display Rahul Dewan 935754064,935754064,2,1,paid,15.99,4,2285,other,9.038526535,15,04+,high
"Cloud Music Player & Downloader - Free space with Dropbox, Google Drive, OneDrive, Box and ownCloud mymacapps.com 888603652",888603652,306,1,free,0,3.5,134,other,9.030845642,12,04+,med
The Wonder Weeks Domus Technica 529815782,529815782,81,1,paid,1.99,3,196,other,9.030653,1,04+,med
Bug Spray - Ultrasonic Apptomic LLC 317742303,317742303,1,1,free,0,2,28264,Utilities,8.988580704,1,04+,low
Roadside America This Exit LLC 347393479,347393479,1,1,paid,2.99,4,985,other,8.954606056,1,09+,med
Stack Climb Amnesiapps 903729296,903729296,12,1,paid,0.99,4,30,Games,8.942542076,1,04+,low
Circle Surfer Sevo Games 898607045,898607045,5,1,free,0,5,14206,Games,8.941498756,1,04+,low
Fugly Frog Sayed Shubbar 1008772132,1008772132,4,1,free,0,4,563,Games,8.677426338,1,04+,med
Sync Solver - Health to Fitbit James McAndrew 954858369,954858369,1,1,paid,2.99,3.5,90,other,8.563502312,1,04+,high
WKC Dog Show Westminster Kennel Club 962789388,962789388,8,1,paid,1.99,2,18,other,8.536335945,2,04+,med
Bicolor 1Button SARL 795688887,795688887,7,1,free,0,5,8456,Games,8.516720772,13,04+,med
"Dark Sky - Hyperlocal Weather, Radar, and Storm Alerts Jackadam 517329357",517329357,114,1,paid,3.99,3.5,4650,other,8.314208031,1,04+,med
SKI TRACKS - GPS TRACK RECORDER Core Coders Ltd 365724094,365724094,192,1,paid,0.99,4.5,690,other,8.294940948,1,04+,med
Pancake _ The Game Philipp Stollenmayer 965965461,965965461,8,1,free,0,4.5,4419,Games,8.256093025,1,04+,med
Texticle LicketySplit LLC 459013536,459013536,3,1,paid,1.99,1.5,489,Entertainment,8.246517181,1,17+,med
Almighty Tic Tac Toe Maximilian Forster 957649593,957649593,282,1,paid,0.99,3,21,Games,8.094081879,5,04+,high
2048 Ketchapp 840919914,840919914,2,1,free,0,4.5,141450,Games,8.078386307,7,04+,med
Footballguys Fantasy Football Draft Dominator 2015 Sportsguys LLC 993421363,993421363,321,1,paid,4.99,4.5,1455,other,8.048929214,1,04+,med
Remote S for Tesla Rego Apps 991623777,991623777,6,1,paid,9.99,4.5,256,other,7.950431824,27,17+,high
"Top Camera 2 - HDR, Slow Shutter and more - Photo Video Editor and Filters Lucky Clan 1030718579",1030718579,2,1,paid,4.99,4.5,32,Photo & Video,7.875143051,1,04+,high
"Ducks Unlimited Waterfowl Migration App Ducks Unlimited, Inc. 455105565",455105565,49,1,paid,0,3.5,39,other,7.766988754,1,04+,med
"Rolly Bird - The Bird That Can't Fly ASAB MOBILE, LLC 909923784",909923784,2,1,free,0,4.5,2202,Games,7.67054081,1,04+,med
Substitutions Gormaya 372387251,372387251,1,1,paid,2.99,4,41,other,7.639864922,1,12+,high
"Atmos - Weather for your iPhone and Apple Watch Enormego, LLC 949017360",949017360,3,1,paid,2.99,4,26,other,7.63626194,1,04+,med
The Red Button - Don't Tap It Josiah Jenkins 896307450,896307450,238,1,free,0,3,1902,Games,7.635913849,1,04+,med
Swing Copters Dong Nguyen 905639750,905639750,3,1,free,0,4,37499,Games,7.62316227,1,04+,med
Passcode For Whats.App jagwinder singh 935693362,935693362,1,1,paid,0.99,NA,NA,Utilities,7.592765808,1,04+,med
"GrillTime - Grill Timer for Steak, Chicken, & BBQ Weagle LLC 420843713",420843713,1,1,paid,1.99,4,95,other,7.539201736,1,04+,high
Tubex - Videos and Music for YouTube Baslas Lian 939906112,939906112,10,1,free,0,4,8316,Entertainment,7.536318779,21,12+,med
The Christmas List Limbua.com 340779800,340779800,49,1,paid,1.99,4.5,2222,other,7.509833336,1,04+,med
TCS NYC Marathon Tata Consultancy Services 727109676,727109676,3,1,free,0,3.5,35,other,7.443221092,1,17+,med
Like Parent : Check who is the most look alike you! Mom or Dad? Mualchon Chatsuwan 879938101,879938101,15,1,free,0,1.5,435,Photo & Video,7.41926384,1,04+,med
FitPort - Your Fitness Dashboard Flask LLP 914413310,914413310,4,1,paid,1.99,3.5,137,other,7.403508186,2,04+,high
Simple Scale Aexol 883127132,883127132,4,1,paid,1.99,1.5,28,Utilities,7.291269302,1,04+,med
Sync Solver for Fitbit James McAndrew 935306292,935306292,79,1,paid,2.99,4.5,552,other,7.250700951,1,04+,high
Pixel World - The Super Adventures Konstantinos Papadakis 978932735,978932735,1,1,paid,1.99,2.5,28,Games,7.238520622,1,04+,low
pINKy the Game Apps4Life 959813135,959813135,163,1,free,0,3.5,1231,Games,7.223092079,1,04+,med
"Followers + for Instagram - Follow Management Tool for iPhone, iPad, iPod Tappple 566223681",566223681,106,1,free,0,4.5,25392,other,7.182378769,26,12+,med
Followers + Pro - Follow Management Tool for Instagram Tappple 580002794,580002794,1,1,paid,0.99,3,336,other,7.167591095,26,12+,med
Basedmoji Brandon Mccartney 911162824,911162824,2,1,free,0,5,1032,other,7.074701309,1,04+,high
beme: Share video. Honestly. Beme 1005178547,1005178547,1,1,free,0,4.5,2516,other,7.036768913,1,12+,high
NOAA Weather Alerts - Severe Weather Push Notifications & Warnings WeatherSphere 417906074,417906074,40,1,paid,3.99,4.5,2252,other,6.961380005,1,04+,med
Tweetbot 3 for Twitter. An elegant client for iPhone and iPod touch Tapbots 722294701,722294701,14,1,paid,4.99,4,3666,other,6.953887939,7,04+,high
Cruelty Cutter MobileMatters.org 794639918,794639918,1,1,paid,2.99,3.5,64,other,6.941588402,1,12+,med
Where is Santa Lite - Santa Tracker Super Kiddo Studio 486270850,486270850,2,1,free,0,4,761,Entertainment,6.918491364,1,04+,med
Snow Day Calculator David Sukhin 480688850,480688850,96,1,paid,0.99,2.5,103,other,6.913713455,1,04+,low
MooVee - Your Movies Guru CrazyApps 933512980,933512980,2,1,paid,1.99,NA,NA,Entertainment,6.82977581,15,12+,high
"iSolunar_ Hunting & Fishing Times RedSnake Enterprises, LLC 365780014",365780014,3,1,paid,4.99,4,2741,other,6.819404602,1,04+,med
Paprika Recipe Manager for iPhone - Get your recipes organized! Hindsight Labs LLC 406732590,406732590,4,1,paid,4.99,4.5,606,other,6.794231415,17,17+,med
Wrist Sudoku Mobilica 980893806,980893806,243,1,paid,0.99,1.5,13,Games,6.784337044,1,04+,high
Triangle Madness Amnesiapps 914025482,914025482,2,1,paid,0.99,3.5,21,Games,6.736428261,1,04+,low
You Stupid Damion Barclay 949281035,949281035,7,1,free,0,4,1864,Games,6.719473839,1,04+,med
Power - Glance at battery life Thientam Bach 1001364164,1001364164,6,1,paid,1.99,3.5,40,Utilities,6.482966423,1,04+,high
Jumpy Line Apps4Life 977526579,977526579,3,1,free,0,4,681,Games,6.470902443,1,04+,med
"ETA - your GPS driving assistant for travel times, traffic and directions Eastwood 803736422",803736422,3,1,paid,2.99,3.5,176,other,6.441309929,18,04+,high
LexTwerkOut Lex Luther Inc 972501475,972501475,1,1,paid,1.99,2,90,other,6.378030777,1,12+,med
"Hurricane Tracker EZ Apps, Inc. 327193945",327193945,2,1,paid,2.99,4.5,3871,other,6.370222092,1,04+,med
PhotoAge _ How Old Do You Really Look in that Picture? Percipo Inc. 391310821,391310821,7,1,paid,0.99,3,1843,other,6.175578117,5,04+,low
Thermometer/Weather for iPhone & iTouch Nioven 376909633,376909633,1,1,paid,0.99,1.5,94,other,6.171093941,2,04+,low
Deliveries: a package tracker Junecloud LLC 290986013,290986013,90,1,paid,4.99,4,4191,Utilities,6.124694824,10,04+,high
Daily Fitness Tracker FatChicken Studios 976015673,976015673,2,1,paid,0.99,3,195,other,6.063355446,1,04+,med
Idiotizer - The mind blocker RosSoft 366065001,366065001,1,1,paid,1.99,2,17,Entertainment,6.060017586,2,12+,low
Donêt Donêt Donêt! Dennis Cessan 972370102,972370102,4,1,free,0,4,1644,Games,6.029740334,1,04+,med
Glitch_ Glitch_ Ltd 634467171,634467171,126,1,paid,0.99,3.5,372,Photo & Video,5.988693237,1,04+,med
Slow Shutter Cam Cogitap Software 357404131,357404131,192,1,paid,0.99,4,1918,Photo & Video,5.901901245,1,04+,med
Find My Friends Apple 466122094,466122094,17,1,free,0,3,8203,other,5.832234383,32,04+,high
"Spherik Neokrush, LLC. 949321826",949321826,2,1,free,0,4,3021,Games,5.825007439,1,04+,med
"Perfect Weather - NOAA Radar, Forecast, and Severe Weather Alerts Contrast 695709241",695709241,1,1,paid,2.99,4,383,other,5.756207466,1,04+,med
"Layout from Instagram Instagram, Inc. 967351793",967351793,4,1,free,0,4.5,2707,Photo & Video,5.754825592,28,04+,med
"WaterMinder• - Water Hydration Reminder & Tracker Funn Media, LLC 653031147",653031147,243,1,paid,1.99,4.5,853,other,5.743761063,14,04+,med
LiveATC Air Radio LiveATC.net 317809458,317809458,1,1,paid,3.99,4,2735,other,5.678149223,27,04+,high
Free Music - mp3 Music Streamer and Playlist Manager For SoundCLoud & SC Thuy Dung 976519105,976519105,12,1,free,0,3,436,other,5.63100338,1,04+,med
JW Language Jehovah's Witnesses 918738170,918738170,3,1,free,0,5,2205,other,5.622066498,1,04+,med
Find My iPhone Apple 376101648,376101648,373,0,free,0,3,65770,Utilities,5.595643044,32,04+,high
"Deadline - Watch your Life, Make it Count Gist LLC 917475404",917475404,4,1,paid,0,1.5,78,other,5.592166901,1,12+,high
Plug for Minecraft PE Innovative Developers LTD 960128616,960128616,158,1,paid,1.99,4,3786,Games,5.588205338,1,04+,med
Dwelp Alex Blaj 935201107,935201107,6,1,paid,1.99,4.5,4914,Games,5.41337204,1,04+,med
Maps Pro For Minecraft PE JN Interactive AB 909911026,909911026,3,1,paid,2.99,2.5,585,Games,5.357728004,1,04+,med
iKeywi - Customizable 5-Row Keyboard Shuo-Ping Wang 921221684,921221684,2,1,paid,0.99,2.5,108,Utilities,5.306569099,3,04+,high
SEC Football Schedules & Scores SilverTree Technology 376436174,376436174,2,1,paid,1.99,2.5,183,other,5.228444099,1,04+,med
Ultrasound Prank DaisyBo LLC 962144067,962144067,1,1,paid,0.99,NA,NA,Entertainment,5.133381844,1,04+,med
Bounce Ketchapp 951346457,951346457,8,1,free,0,4,2437,Games,5.125833511,1,04+,med
Speech Jammer Dwight Dickinson 597426372,597426372,1,1,free,0,3,1005,Entertainment,5.121185303,1,04+,med
Quetzalcoatl 1Button SARL 913483313,913483313,79,1,paid,1.99,5,6364,Games,5.014489174,13,04+,med
Quetzalcoatl 1Button SARL 913483313,913483313,8,1,free,0,5,6363,Games,5.014489174,13,04+,med
Screeny - Delete Screenshots Easily Noef Fing Name 941121450,941121450,4,1,paid,0.99,3.5,259,Utilities,4.956892967,1,04+,high
Make Them Fight Ketchapp 923072646,923072646,12,1,free,0,4,1532,Games,4.921434402,4,04+,low
GeauxVote Mobile Louisiana Secretary of State 451157430,451157430,1,1,free,0,4.5,48,other,4.910754204,1,04+,med
Sumotori Dreams gravitysensation.com 838455884,838455884,150,1,paid,0.99,4,923,Games,4.900050163,1,04+,med
Thessa Deviate 955663850,955663850,3,1,paid,1.99,3,41,other,4.884374619,1,04+,high
Vocabulary.com Vocabulary.com 815218412,815218412,7,1,paid,2.99,4.5,1040,other,4.86935997,1,09+,med
Lumy - Helps You Track Photographic Times Santhalakshmi K 908905093,908905093,2,1,paid,2.99,4,10,Photo & Video,4.855054855,1,04+,high
"Wheres The Cup JURYINAHURRY, LLC 418760671",418760671,5,1,paid,0.99,1.5,40,other,4.796697617,1,04+,med
SantaCon Chris Fischer 948001697,948001697,3,1,paid,0.99,NA,NA,Entertainment,4.760509491,1,17+,med
T-Mobile T-Mobile 561625752,561625752,1,1,free,0,1.5,1830,Utilities,4.759280205,1,04+,med
"mySTATE - State College Apex Applications, LLC 799631716",799631716,1,1,paid,0.99,4.5,22,other,4.740917206,1,17+,med
Dr. Seuss Camera - The Cat in the Hat Edition Oceanhouse Media 354850853,354850853,3,1,paid,1.99,4.5,233,Photo & Video,4.649839401,1,04+,low
Circle The Dot Ketchapp 905410455,905410455,12,1,free,0,3.5,24976,Games,4.610448837,1,04+,low
Alo - Instant Voice Translation. Hear yourself in another language! (Formerly Speakeasy Translator) Gist LLC 929895722,929895722,1,1,paid,0.99,NA,NA,other,4.531363487,1,04+,high
Timers - Interval timers for workout and making fussy coffee Clean Shaven Apps 963438450,963438450,8,1,paid,4.99,3,13,other,4.509476662,6,04+,high
LEDit _†_ The LED banner app WonderBit S.L.U. 307741537,307741537,1,1,paid,1.99,4.5,1222,Utilities,4.470360756,12,04+,low
Wonder Polls: Question Everything! Free Tim Busbee 689029336,689029336,1,1,free,0,4.5,3114,Games,4.433427811,2,12+,med
"Math Fact Master: Addition, Subtraction, Multiplication, and Division TicTapTech, LLC 419411014",419411014,1,1,paid,0.99,4.5,1324,other,4.347208023,7,04+,low
IRS2Go Internal Revenue Service 414113282,414113282,161,1,free,0,3,1227,other,4.338084221,2,04+,med
Gallery Doctor - Cleaner for the Camera Roll | iCloud and Photo Manager Flayvr Media Ltd. 926864471,926864471,1,1,paid,2.99,2.5,48,Photo & Video,4.323559761,1,04+,high
GREG - A Mathematical Puzzle Game To Train Your Brain Skills Marco Torretta 895726517,895726517,6,1,paid,0.99,4.5,542,Games,4.323356628,3,04+,med
HealthDash for Apple Health App Jaiyo 984840234,984840234,3,1,paid,1.99,3,24,other,4.320823669,1,04+,high
Make Them Fall Ketchapp 907164110,907164110,6,1,free,0,4,2046,Games,4.249238014,4,04+,low
"Knock _ unlock your Mac without a password using your iPhone and Apple Watch Knock Software, Inc 692929970",692929970,12,1,paid,4.99,3,919,Utilities,4.222222328,1,04+,med
Who Deleted Me on Facebook The Media Dudes 987082003,987082003,4,1,free,0,1,465,other,4.214848518,1,04+,med
"Polarr Photo Editor Polarr, Inc. 988173374",988173374,7,1,free,0,4.5,459,Photo & Video,4.156466484,16,04+,high
Recam : Touch and Hold Screen to Record upload to youtube blue be 970991152,970991152,1,1,paid,0.99,1.5,190,Photo & Video,4.124505997,1,04+,med
Who Deleted Me? for Facebook ActiveGuru Ltd. 494906425,494906425,2,1,paid,0.99,1.5,50,other,4.103910446,1,04+,low
Probably Impossible Barry Wyckoff 916481193,916481193,2,1,free,0,4,553,Games,4.068914413,1,04+,med
TurboScan: document & receipt scanner - scan multiple pages and photos to PDF Piksoft Inc. 342548956,342548956,81,1,paid,3.99,5,19857,other,4.030136108,9,04+,med
TurboScan: document & receipt scanner - scan multiple pages and photos to PDF Piksoft Inc. 342548956,342548956,1,1,free,0,5,19858,other,4.030136108,9,04+,med
Shot Block Score Robert Osonma 909893610,909893610,1,1,paid,0.99,5,45,Games,3.995751381,1,04+,med
Best Hunting Times K SOLUTION LLC 467953363,467953363,34,1,paid,2.99,4,108,other,3.98007679,1,04+,med
LifeVantage InfoTrax 1012301987,1012301987,3,1,paid,1.99,1.5,8,other,3.976582527,1,04+,med
ATI RN Mentor _ NCLEX Exam Preparation ATI 369946804,369946804,1,1,paid,19.99,4,259,other,3.918915749,1,04+,low
Study Cal - Student Planner and Organizer Nicholas Doherty 679458942,679458942,1,1,paid,1.99,4,486,other,3.787833214,9,04+,med
Lyreeks - The ultimate lyrics seek companion Kevin Nolan 631203725,631203725,24,1,paid,0.99,3.5,650,Utilities,3.668859482,1,04+,med
Flavortown Grid Sixty Software 314057291,314057291,2,1,paid,0.99,2,486,other,3.629242897,2,04+,low
IronMobile - Ironman Athlete Tracker Take Your Marks 539291461,539291461,1,1,paid,0.99,3,68,other,3.506383896,32,04+,med
Everyday Little Pixels 398081659,398081659,1,1,paid,2.99,4,1434,Photo & Video,3.498417854,1,04+,med
SKRWT mjagielski 834248867,834248867,1,1,paid,1.99,4.5,145,Photo & Video,3.310747147,1,04+,med
"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More! BLACKOUT LABS 383819300",383819300,2,1,paid,0.99,4.5,8780,other,3.301874161,1,04+,low
"Black Friday 2015 Ads App - BlackFriday.fm Sazze, Inc. 397533889",397533889,18,1,free,0,4.5,7992,other,3.224617958,1,04+,med
"Pro Football Radio & Live Scores + Highlights JJACR Apps, LLC 463107500",463107500,3,1,paid,0.99,4.5,284,other,3.133817673,1,04+,low
Crazy Wheel App Dimes LLC 978853511,978853511,6,1,free,0,4.5,6307,Games,2.994340897,1,04+,high
"21 Day Fitness Tracker Beachbody, LLC 906591304",906591304,68,1,paid,0,4.5,2178,other,2.952620506,1,04+,med
"21 Day Fitness Tracker Beachbody, LLC 906591304",906591304,1,1,free,0,4.5,2177,other,2.952620506,1,04+,med
Micro Battles Donut Games 926251519,926251519,4,1,free,0,3.5,396,Games,2.926706314,1,09+,low
"College Football Radio & Live Scores + Highlights JJACR Apps, LLC 474653537",474653537,1,1,paid,0.99,4.5,99,other,2.886340141,1,04+,low
"Giphy For Messenger Giphy, Inc. 974748812",974748812,1,1,free,0,4.5,388,Photo & Video,2.689161301,1,17+,med
NightCap Pro Chris Wood 754105884,754105884,88,1,paid,1.99,3.5,80,Photo & Video,2.675211906,12,04+,high
Dot Up! App Cow 933686314,933686314,147,1,free,0,4.5,7585,Games,2.501327515,1,04+,low
Shoot by ProCam - Manual Camera with TIFF and HDR Samer Azzam 1003086301,1003086301,4,1,paid,1.99,4.5,59,Photo & Video,2.28705883,13,04+,high
"Weather Dial 2 - A Simpler, More Beautiful Weather App David Elgena 912218274",912218274,2,1,paid,1.99,3.5,45,other,2.279554367,1,04+,med
Exploration Andrzej Chomiak 472963415,472963415,1,1,paid,3.99,4,859,Games,2.02536869,1,04+,low
Cash-Strapped John Griffiths 338469983,338469983,1,1,paid,0.99,3,37,other,2.003252029,1,04+,med
"Weather Line - Temperature Trend, Accurate Forecast, and Monthly Averages powered by Forecast.io Off Coast LLC 715319015",715319015,7,1,paid,3.99,4.5,752,other,1.940814972,1,04+,high
Backup Assistant Verizon Wireless 415976837,415976837,1,1,free,0,3,1516,other,1.832864761,1,04+,low
Drip for Dropcam Robert Hesse 992322457,992322457,1,1,paid,2.99,4,13,Utilities,1.757827759,1,04+,high
PEER VIII Mini American College of Emergency Physicians 565834587,565834587,2,1,paid,39.99,2.5,28,other,1.553937912,1,04+,med
Alfred Remote Running with Crayons Ltd 927944141,927944141,1,1,paid,4.99,4,47,other,1.553416252,1,04+,med
SkiFree GearSprout 588839086,588839086,2,1,paid,0.99,4,43,Games,1.518284798,1,04+,low
Premium Music Search for Spotify Premium Appmosys 892521757,892521757,341,1,paid,4.99,3,84,Utilities,1.468156815,15,04+,med
Slow Shutter! Lucky Clan 616728746,616728746,2,1,paid,1.99,4,205,Photo & Video,1.44802475,1,04+,med
Cortex Camera Whimsical Productions 517488939,517488939,1,1,paid,2.99,4,297,Photo & Video,1.399674416,1,04+,med
Reminders Nano KendiTech 987307918,987307918,2,1,paid,0.99,4,35,other,1.375576973,32,04+,high
MacID for iOS and Apple Watch Kane Cheshire 948478740,948478740,1,1,paid,3.99,4,367,Utilities,1.294418335,1,04+,high
Pro HDR X eyeApps LLC 927823151,927823151,8,1,paid,1.99,4,202,Photo & Video,1.285737038,1,04+,high
Coolors Fabrizio Bianchi 956480678,956480678,4,1,paid,1.99,5,88,other,1.257931709,1,04+,med
